,player_id,goals,assists,minutes_played,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,log_minutes_played,log_highest_value
248,189441,77,41,27262,Lucas,Ocampos,Lucas Ocampos,2023,368,lucas-ocampos,Argentina,Quilmes,Argentina,1994-07-11,Left Winger,Attack,both,187.0,2025-06-30 00:00:00,Interplayers,https://img.a.transfermarkt.technology/portrait/header/189441-1693305399.jpg?lm=1,https://www.transfermarkt.co.uk/lucas-ocampos/profil/spieler/189441,ES1,Sevilla FC,9000000.0,50000000.0,10.213249070130788,17.72753356339242
249,190284,20,31,24319,Maximilian,Eggestein,Maximilian Eggestein,2023,60,maximilian-eggestein,Germany,Hannover,Germany,1996-12-08,Central Midfield,Midfield,right,181.0,,ROOF,https://img.a.transfermarkt.technology/portrait/header/190284-1723189965.jpg?lm=1,https://www.transfermarkt.co.uk/maximilian-eggestein/profil/spieler/190284,L1,SC Freiburg,10000000.0,30000000.0,10.099013216813665,17.216707939626428
250,191359,0,2,428,Florian,Pick,Florian Pick,2023,2036,florian-pick,Germany,Wittlich,Germany,1995-09-08,Left Winger,Attack,right,176.0,,CN Sports,https://img.a.transfermarkt.technology/portrait/header/191359-1657875327.jpg?lm=1,https://www.transfermarkt.co.uk/florian-pick/profil/spieler/191359,L1,1.FC Heidenheim 1846,700000.0,900000.0,6.059123195581797,13.710150042306449
251,191422,14,34,15270,Mahmoud,Dahoud,Mahmoud Dahoud,2023,79,mahmoud-dahoud,Syria,Amûdê‎,Syria,1996-01-01,Central Midfield,Midfield,right,178.0,2027-06-30 00:00:00,Epic Sports,https://img.a.transfermarkt.technology/portrait/header/191422-1706694591.jpg?lm=1,https://www.transfermarkt.co.uk/mahmoud-dahoud/profil/spieler/191422,L1,VfB Stuttgart,6000000.0,18000000.0,9.633645398212678,16.70588231586044
252,191891,134,33,19214,Arkadiusz,Milik,Arkadiusz Milik,2023,506,arkadiusz-milik,Poland,Tychy,Poland,1994-02-28,Centre-Forward,Attack,left,186.0,2026-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/191891-1661518258.jpg?lm=1,https://www.transfermarkt.co.uk/arkadiusz-milik/profil/spieler/191891,IT1,Juventus FC,6000000.0,40000000.0,9.863394458969683,17.50439001207821
253,192009,8,10,11213,Unai,López,Unai López,2023,367,unai-lopez,Spain,Donostia-San Sebastián,Spain,1995-10-30,Central Midfield,Midfield,right,170.0,2026-06-30 00:00:00,IDUB GLOBAL,https://img.a.transfermarkt.technology/portrait/header/192009-1447151936.jpg?lm=1,https://www.transfermarkt.co.uk/unai-lopez/profil/spieler/192009,ES1,Rayo Vallecano,3000000.0,12000000.0,9.324829098460881,16.300417207752275
254,192565,97,99,23434,Leroy,Sané,Leroy Sané,2023,27,leroy-sane,Germany,Essen,Germany,1996-01-11,Right Winger,Attack,left,183.0,2025-06-30 00:00:00,11WINS,https://img.a.transfermarkt.technology/portrait/header/192565-1694587968.jpg?lm=1,https://www.transfermarkt.co.uk/leroy-sane/profil/spieler/192565,L1,Bayern Munich,70000000.0,100000000.0,10.061943238228102,18.420680743952367
255,192638,2,4,2748,Nicolas,Haas,Nicolas Haas,2023,749,nicolas-haas,Switzerland,Sursee,Switzerland,1996-01-23,Central Midfield,Midfield,right,178.0,2025-06-30 00:00:00,IFM,https://img.a.transfermarkt.technology/portrait/header/192638-1598856648.jpg?lm=1,https://www.transfermarkt.co.uk/nicolas-haas/profil/spieler/192638,IT1,FC Empoli,700000.0,3500000.0,7.91862865334224,15.068273526459642
256,192735,2,12,23590,Stanislav,Lobotka,Stanislav Lobotka,2023,6195,stanislav-lobotka,Slovakia,Trenčín,Slovakia,1994-11-25,Defensive Midfield,Midfield,right,168.0,2027-06-30 00:00:00,FairSport,https://img.a.transfermarkt.technology/portrait/header/192735-1661509021.jpg?lm=1,https://www.transfermarkt.co.uk/stanislav-lobotka/profil/spieler/192735,IT1,SSC Napoli,28000000.0,40000000.0,10.06857817240172,17.50439001207821
257,193033,19,10,5458,Tim,Kleindienst,Tim Kleindienst,2023,2036,tim-kleindienst,Germany,Jüterbog,Germany,1995-08-31,Centre-Forward,Attack,both,194.0,2028-06-30 00:00:00,Robert Schneider,https://img.a.transfermarkt.technology/portrait/header/193033-1722945738.jpg?lm=1,https://www.transfermarkt.co.uk/tim-kleindienst/profil/spieler/193033,L1,1.FC Heidenheim 1846,6000000.0,6000000.0,8.604837701268284,15.60727002719233
258,193116,27,33,25579,John,McGinn,John McGinn,2023,405,john-mcginn,Scotland,Glasgow,Scotland,1994-10-18,Central Midfield,Midfield,left,178.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/193116-1689172405.jpg?lm=1,https://www.transfermarkt.co.uk/john-mcginn/profil/spieler/193116,GB1,Aston Villa,30000000.0,32000000.0,10.149526981327242,17.281246460764002
259,193782,60,16,8521,Lucas,Alario,Lucas Alario,2023,24,lucas-alario,Argentina,"Tostado, Santa Fe",Argentina,1992-10-08,Centre-Forward,Attack,right,185.0,2025-12-31 00:00:00,Pedro Aldave Ortuzar,https://img.a.transfermarkt.technology/portrait/header/193782-1663065205.png?lm=1,https://www.transfermarkt.co.uk/lucas-alario/profil/spieler/193782,L1,Eintracht Frankfurt,1500000.0,20000000.0,9.050288983827956,16.811242831518264
260,193867,5,10,5447,Liam,Henderson,Liam Henderson,2023,749,liam-henderson,Scotland,Livingston,Scotland,1996-04-25,Central Midfield,Midfield,right,183.0,2025-06-30 00:00:00,ES,https://img.a.transfermarkt.technology/portrait/header/193867-1661523222.jpg?lm=1,https://www.transfermarkt.co.uk/liam-henderson/profil/spieler/193867,IT1,FC Empoli,1400000.0,3000000.0,8.602820277383675,14.914122846632385
261,194549,44,8,8570,,Simy,Simy,2023,380,simy,Nigeria,Lagos,Nigeria,1992-05-07,Centre-Forward,Attack,right,198.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/194549-1602069616.jpg?lm=1,https://www.transfermarkt.co.uk/simy/profil/spieler/194549,IT1,US Salernitana 1919,500000.0,8000000.0,9.056023011591826,15.89495209964411
262,195171,26,34,17959,Samu,Castillejo,Samu Castillejo,2023,6574,samu-castillejo,Spain,Málaga,Spain,1995-01-18,Right Winger,Attack,left,182.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/195171-1695107764.jpg?lm=1,https://www.transfermarkt.co.uk/samu-castillejo/profil/spieler/195171,IT1,US Sassuolo,600000.0,18000000.0,9.795846661018736,16.70588231586044
263,195605,3,2,2120,José,Pozo,José Pozo,2023,367,jose-pozo,Spain,Málaga,Spain,1996-03-15,Attacking Midfield,Midfield,left,171.0,,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/195605-1423849672.jpg?lm=1,https://www.transfermarkt.co.uk/jose-pozo/profil/spieler/195605,ES1,Rayo Vallecano,1000000.0,3000000.0,7.659171367666058,14.914122846632385
264,195736,13,23,18718,Florian,Grillitsch,Florian Grillitsch,2023,533,florian-grillitsch,Austria,Neunkirchen,Austria,1995-08-07,Defensive Midfield,Midfield,right,187.0,2026-06-30 00:00:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/195736-1691269821.jpg?lm=1,https://www.transfermarkt.co.uk/florian-grillitsch/profil/spieler/195736,L1,TSG 1899 Hoffenheim,6500000.0,25000000.0,9.837240906717202,17.034386382832476
265,196095,40,18,9740,Luca,Waldschmidt,Luca Waldschmidt,2023,3,luca-waldschmidt,Germany,Siegen,Germany,1996-05-19,Centre-Forward,Attack,left,181.0,2027-06-30 00:00:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/196095-1721140192.jpg?lm=1,https://www.transfermarkt.co.uk/luca-waldschmidt/profil/spieler/196095,L1,1.FC Köln,2500000.0,20000000.0,9.18399639663658,16.811242831518264
266,196792,13,11,26725,Julian,Weigl,Julian Weigl,2023,18,julian-weigl,Germany,Bad Aibling,Germany,1995-09-08,Defensive Midfield,Midfield,right,186.0,2028-06-30 00:00:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/196792-1662965628.jpg?lm=1,https://www.transfermarkt.co.uk/julian-weigl/profil/spieler/196792,L1,Borussia Mönchengladbach,6000000.0,30000000.0,10.193354735893246,17.216707939626428
267,197471,17,13,14579,Roberto,Gagliardini,Roberto Gagliardini,2023,2919,roberto-gagliardini,Italy,Bergamo,Italy,1994-04-07,Central Midfield,Midfield,right,188.0,2025-06-30 00:00:00,GR Sports,https://img.a.transfermarkt.technology/portrait/header/197471-1641817964.jpg?lm=1,https://www.transfermarkt.co.uk/roberto-gagliardini/profil/spieler/197471,IT1,AC Monza,3000000.0,20000000.0,9.587337416104821,16.811242831518264
268,197473,6,5,12018,Alberto,Grassi,Alberto Grassi,2023,749,alberto-grassi,Italy,Lumezzane,Italy,1995-03-07,Defensive Midfield,Midfield,right,183.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/197473-1695031303.jpg?lm=1,https://www.transfermarkt.co.uk/alberto-grassi/profil/spieler/197473,IT1,FC Empoli,1800000.0,7000000.0,9.394160804893874,15.761420707019587
269,197751,10,2,3533,Alberto,Cerri,Alberto Cerri,2023,749,alberto-cerri,Italy,Parma,Italy,1996-04-16,Centre-Forward,Attack,right,194.0,2026-06-30 00:00:00,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/197751-1686210523.jpg?lm=1,https://www.transfermarkt.co.uk/alberto-cerri/profil/spieler/197751,IT1,FC Empoli,1700000.0,7500000.0,8.169902647359145,15.830413578506539
270,198008,118,49,21084,André,Silva,André Silva,2023,681,andre-silva,Portugal,Baguim do Monte,Portugal,1995-11-06,Centre-Forward,Attack,right,185.0,2026-06-30 00:00:00,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/198008-1724336978.jpg?lm=1,https://www.transfermarkt.co.uk/andre-silva/profil/spieler/198008,ES1,Real Sociedad,6000000.0,45000000.0,9.956269737975097,17.622173047734595
271,199248,32,23,26946,Bryan,Cristante,Bryan Cristante,2023,12,bryan-cristante,Italy,San Vito al Tagliamento,Italy,1995-03-03,Defensive Midfield,Midfield,right,186.0,2027-06-30 00:00:00,GR Sports,https://img.a.transfermarkt.technology/portrait/header/199248-1596002965.jpg?lm=1,https://www.transfermarkt.co.uk/bryan-cristante/profil/spieler/199248,IT1,AS Roma,20000000.0,25000000.0,10.201590142315792,17.034386382832476
272,199258,55,35,16660,Andrea,Petagna,Andrea Petagna,2023,2919,andrea-petagna,Italy,Trieste,Italy,1995-06-30,Centre-Forward,Attack,left,190.0,2026-06-30 00:00:00,GR Sports,https://img.a.transfermarkt.technology/portrait/header/199258-1660297353.jpg?lm=1,https://www.transfermarkt.co.uk/andrea-petagna/profil/spieler/199258,IT1,AC Monza,3800000.0,20000000.0,9.720765915720834,16.811242831518264
273,199369,37,15,12106,Sandro,Ramírez,Sandro Ramírez,2023,472,sandro-ramirez,Spain,Las Palmas de Gran Canaria,Spain,1995-07-09,Centre-Forward,Attack,right,174.0,2026-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/199369-1627989870.jpg?lm=1,https://www.transfermarkt.co.uk/sandro-ramirez/profil/spieler/199369,ES1,UD Las Palmas,1500000.0,10000000.0,9.401456476451633,16.11809565095832
274,199527,12,18,8348,Jacob,Murphy,Jacob Murphy,2023,762,jacob-murphy,England,London,England,1995-02-24,Right Winger,Attack,right,173.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/199527-1674210561.jpg?lm=1,https://www.transfermarkt.co.uk/jacob-murphy/profil/spieler/199527,GB1,Newcastle United,15000000.0,15000000.0,9.029777268197092,16.523560759066484
275,199733,11,14,14827,Danilo,Cataldi,Danilo Cataldi,2023,398,danilo-cataldi,Italy,Roma,Italy,1994-08-06,Defensive Midfield,Midfield,right,180.0,2027-06-30 00:00:00,GR Sports,https://img.a.transfermarkt.technology/portrait/header/199733-1661513736.jpg?lm=1,https://www.transfermarkt.co.uk/danilo-cataldi/profil/spieler/199733,IT1,SS Lazio,5500000.0,10000000.0,9.604205122018026,16.11809565095832
276,199953,31,18,9288,Caleb,Ekuban,Caleb Ekuban,2023,252,caleb-ekuban,Italy,Villafranca di Verona,Ghana,1994-03-23,Centre-Forward,Attack,right,182.0,2026-06-30 00:00:00,GB1,https://img.a.transfermarkt.technology/portrait/header/199953-1707213734.jpg?lm=1,https://www.transfermarkt.co.uk/caleb-ekuban/profil/spieler/199953,IT1,Genoa CFC,1500000.0,7000000.0,9.136478523377727,15.761420707019587
277,200188,7,5,2215,Mattia,Aramu,Mattia Aramu,2023,252,mattia-aramu,Italy,Ciriè,Italy,1995-05-14,Attacking Midfield,Midfield,left,180.0,2025-06-30 00:00:00,One Players' Agent,https://img.a.transfermarkt.technology/portrait/header/200188-1630657150.jpg?lm=1,https://www.transfermarkt.co.uk/mattia-aramu/profil/spieler/200188,IT1,Genoa CFC,1300000.0,5000000.0,7.703007682479236,15.424948470398375
278,202886,26,22,13731,Ruben,Loftus-Cheek,Ruben Loftus-Cheek,2023,5,ruben-loftus-cheek,England,London,England,1996-01-23,Central Midfield,Midfield,right,191.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/202886-1692879593.jpg?lm=1,https://www.transfermarkt.co.uk/ruben-loftus-cheek/profil/spieler/202886,IT1,AC Milan,25000000.0,30000000.0,9.527411329321751,17.216707939626428
279,203394,18,32,14311,Andreas,Pereira,Andreas Pereira,2023,931,andreas-pereira,Belgium,Duffel,Brazil,1996-01-01,Attacking Midfield,Midfield,right,178.0,2026-06-30 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/203394-1659355525.jpg?lm=1,https://www.transfermarkt.co.uk/andreas-pereira/profil/spieler/203394,GB1,Fulham FC,20000000.0,20000000.0,9.568783751310876,16.811242831518264
280,203460,29,39,15810,Jack,Grealish,Jack Grealish,2023,281,jack-grealish,England,Birmingham,England,1995-09-10,Left Winger,Attack,right,180.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/203460-1676499047.jpg?lm=1,https://www.transfermarkt.co.uk/jack-grealish/profil/spieler/203460,GB1,Manchester City,60000000.0,100000000.0,9.668397930203518,18.420680743952367
281,203496,91,70,24509,Nabil,Fekir,Nabil Fekir,2023,150,nabil-fekir,France,Lyon,France,1993-07-18,Attacking Midfield,Midfield,left,173.0,2026-06-30 00:00:00,TKA,https://img.a.transfermarkt.technology/portrait/header/203496-1653041152.jpg?lm=1,https://www.transfermarkt.co.uk/nabil-fekir/profil/spieler/203496,ES1,Real Betis Balompié,10000000.0,70000000.0,10.106795676016226,18.064005800013632
282,203516,0,1,1788,Nuke,Mfulu,Nuke Mfulu,2023,472,nuke-mfulu,France,Poissy,DR Congo,1994-03-20,Defensive Midfield,Midfield,right,183.0,2026-06-30 00:00:00,InterStarDeporte,https://img.a.transfermarkt.technology/portrait/header/203516-1449647817.jpg?lm=1,https://www.transfermarkt.co.uk/nuke-mfulu/profil/spieler/203516,ES1,UD Las Palmas,700000.0,800000.0,7.488852955733459,13.592367006650065
283,203842,33,17,12780,Viktor,Kovalenko,Viktor Kovalenko,2023,749,viktor-kovalenko,Ukraine,Kherson,Ukraine,1996-02-14,Attacking Midfield,Midfield,right,182.0,2025-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/203842-1637571103.jpg?lm=1,https://www.transfermarkt.co.uk/viktor-kovalenko/profil/spieler/203842,IT1,FC Empoli,1500000.0,6000000.0,9.455636727931525,15.60727002719233
284,204047,30,23,17348,Matus,Bero,Matus Bero,2023,80,matus-bero,Slovakia,Ilava,Slovakia,1995-09-06,Central Midfield,Midfield,right,181.0,2026-06-30 00:00:00,Stars & Friends,https://img.a.transfermarkt.technology/portrait/header/204047-1691249674.jpg?lm=1,https://www.transfermarkt.co.uk/matus-bero/profil/spieler/204047,L1,VfL Bochum,3500000.0,3500000.0,9.761232504955258,15.068273526459642
285,204103,17,29,13894,Adama,Traoré,Adama Traoré,2023,931,adama-traore,Spain,L'Hospitalet de Llobregat,Spain,1996-01-25,Right Winger,Attack,right,178.0,2025-06-30 00:00:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/204103-1685622835.jpg?lm=1,https://www.transfermarkt.co.uk/adama-traore/profil/spieler/204103,GB1,Fulham FC,9000000.0,40000000.0,9.539212371252827,17.50439001207821
286,204294,7,6,3786,Saman,Ghoddos,Saman Ghoddos,2023,1148,saman-ghoddos,Sweden,Malmö,Iran,1993-09-06,Attacking Midfield,Midfield,right,175.0,,,https://img.a.transfermarkt.technology/portrait/header/204294-1716552348.jpg?lm=1,https://www.transfermarkt.co.uk/saman-ghoddos/profil/spieler/204294,GB1,Brentford FC,2000000.0,5000000.0,8.239065331769268,15.424948470398375
287,205562,29,54,18382,Thomas,Lemar,Thomas Lemar,2023,13,thomas-lemar,Guadeloupe,Baie-Mahault,France,1995-11-12,Attacking Midfield,Midfield,left,171.0,2027-06-30 00:00:00,Kemari,https://img.a.transfermarkt.technology/portrait/header/205562-1686662075.jpg?lm=1,https://www.transfermarkt.co.uk/thomas-lemar/profil/spieler/205562,ES1,Atlético de Madrid,10000000.0,70000000.0,9.819127203918054,18.064005800013632
288,205677,0,1,1220,Luca,Garritano,Luca Garritano,2023,8970,luca-garritano,Italy,Cosenza,Italy,1994-02-11,Attacking Midfield,Midfield,right,172.0,2025-06-30 00:00:00,AGB Sport Management,https://img.a.transfermarkt.technology/portrait/header/205677-1695107242.jpg?lm=1,https://www.transfermarkt.co.uk/luca-garritano/profil/spieler/205677,IT1,Frosinone Calcio,1200000.0,1800000.0,7.106606137727303,14.403297222866392
289,205938,71,36,21387,Mario,Pasalic,Mario Pasalic,2023,800,mario-pasalic,Germany,Mainz,Croatia,1995-02-09,Central Midfield,Midfield,right,188.0,2025-06-30 00:00:00,TTMA,https://img.a.transfermarkt.technology/portrait/header/205938-1716240830.jpg?lm=1,https://www.transfermarkt.co.uk/mario-pasalic/profil/spieler/205938,IT1,Atalanta BC,13000000.0,28000000.0,9.970538539785737,17.14771506813948
290,206040,92,38,18453,Raúl,Jiménez,Raúl Jiménez,2023,931,raul-jimenez,Mexico,Tepeji del Río de Ocampo,Mexico,1991-05-05,Centre-Forward,Attack,right,187.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/206040-1668454631.jpg?lm=1,https://www.transfermarkt.co.uk/raul-jimenez/profil/spieler/206040,GB1,Fulham FC,5000000.0,50000000.0,9.822982237876477,17.72753356339242
291,206050,165,76,29052,Paulo,Dybala,Paulo Dybala,2023,12,paulo-dybala,Argentina,Laguna Larga,Argentina,1993-11-15,Second Striker,Attack,left,177.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/206050-1641810495.jpg?lm=1,https://www.transfermarkt.co.uk/paulo-dybala/profil/spieler/206050,IT1,AS Roma,20000000.0,110000000.0,10.276842606726058,18.51599092375669
292,207014,8,12,10532,Will,Hughes,Will Hughes,2023,873,will-hughes,England,Weybridge,England,1995-04-17,Central Midfield,Midfield,left,185.0,2025-06-30 00:00:00,Two Touch Agency,https://img.a.transfermarkt.technology/portrait/header/207014-1700672424.jpg?lm=1,https://www.transfermarkt.co.uk/will-hughes/profil/spieler/207014,GB1,Crystal Palace,9000000.0,18000000.0,9.2621735206162,16.70588231586044
293,207877,68,60,20498,Ruslan,Malinovskyi,Ruslan Malinovskyi,2023,252,ruslan-malinovskyi,Ukraine,Zhytomyr,Ukraine,1993-05-04,Attacking Midfield,Midfield,left,181.0,2027-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/207877-1663583019.jpg?lm=1,https://www.transfermarkt.co.uk/ruslan-malinovskyi/profil/spieler/207877,IT1,Genoa CFC,8000000.0,30000000.0,9.928082599391509,17.216707939626428
294,207929,64,59,19333,Dele,Alli,Dele Alli,2023,29,dele-alli,England,Milton Keynes,England,1996-04-11,Attacking Midfield,Midfield,right,188.0,,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/207929-1662412194.jpg?lm=1,https://www.transfermarkt.co.uk/dele-alli/profil/spieler/207929,GB1,Everton FC,5000000.0,100000000.0,9.869568759332502,18.420680743952367
295,208167,14,5,3434,Dawid,Kownacki,Dawid Kownacki,2023,86,dawid-kownacki,Poland,Gorzów Wielkopolski,Poland,1997-03-14,Centre-Forward,Attack,right,186.0,2025-06-30 00:00:00,feel soccer GmbH,https://img.a.transfermarkt.technology/portrait/header/208167-1691613843.jpg?lm=1,https://www.transfermarkt.co.uk/dawid-kownacki/profil/spieler/208167,L1,SV Werder Bremen,2000000.0,9000000.0,8.141481041457421,16.012735135300492
296,208690,1,1,1223,George,Pușcaș,George Pușcaș,2023,252,george-puscas,Romania,Marghita,Romania,1996-04-08,Centre-Forward,Attack,right,188.0,2027-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/208690-1716545812.jpg?lm=1,https://www.transfermarkt.co.uk/george-puscas/profil/spieler/208690,IT1,Genoa CFC,1500000.0,6000000.0,7.109062135687172,15.60727002719233
297,209212,18,22,13518,Solly,March,Solly March,2023,1237,solly-march,England,Eastbourne,England,1994-07-20,Right Winger,Attack,left,180.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/209212-1682348330.jpeg?lm=1,https://www.transfermarkt.co.uk/solly-march/profil/spieler/209212,GB1,Brighton & Hove Albion,18000000.0,22000000.0,9.511777409660299,16.90655301132259
298,211251,27,23,9932,Darwin,Machís,Darwin Machís,2023,2687,darwin-machis,Venezuela,Tucupita,Venezuela,1993-02-07,Left Winger,Attack,right,171.0,2026-06-30 00:00:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/211251-1719836851.jpg?lm=1,https://www.transfermarkt.co.uk/darwin-machis/profil/spieler/211251,ES1,Cádiz CF,2000000.0,10000000.0,9.203517146628057,16.11809565095832
299,212391,56,16,13802,Roger,Martí,Roger Martí,2023,2687,roger-marti,Spain,Torrent,Spain,1991-01-03,Centre-Forward,Attack,right,179.0,2026-06-30 00:00:00,Promoesport,https://img.a.transfermarkt.technology/portrait/header/212391-1447315858.jpg?lm=1,https://www.transfermarkt.co.uk/roger-marti/profil/spieler/212391,ES1,Cádiz CF,1200000.0,10000000.0,9.532568788180548,16.11809565095832
300,212723,9,15,14519,Djibril,Sow,Djibril Sow,2023,368,djibril-sow,Switzerland,Zürich,Switzerland,1997-02-06,Central Midfield,Midfield,right,184.0,2028-06-30 00:00:00,Signature - ISCM AG,https://img.a.transfermarkt.technology/portrait/header/212723-1663065652.jpg?lm=1,https://www.transfermarkt.co.uk/djibril-sow/profil/spieler/212723,ES1,Sevilla FC,9000000.0,22000000.0,9.583213415483687,16.90655301132259
301,213260,27,28,18590,Rubén,García,Rubén García,2023,331,ruben-garcia,Spain,Xàtiva,Spain,1993-07-14,Right Winger,Attack,left,172.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/213260-1583310204.jpg?lm=1,https://www.transfermarkt.co.uk/ruben-garcia/profil/spieler/213260,ES1,CA Osasuna,2500000.0,10000000.0,9.83037908071549,16.11809565095832
302,213670,6,1,11145,Lucas,Torró,Lucas Torró,2023,331,lucas-torro,Spain,Cocentaina,Spain,1994-07-19,Defensive Midfield,Midfield,right,190.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/213670-1533115480.jpg?lm=1,https://www.transfermarkt.co.uk/lucas-torro/profil/spieler/213670,ES1,CA Osasuna,4000000.0,8000000.0,9.31874624581997,15.89495209964411
303,214775,18,37,19467,Óliver,Torres,Óliver Torres,2023,368,oliver-torres,Spain,Navalmoral de la Mata,Spain,1994-11-10,Central Midfield,Midfield,right,175.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/214775-1702411864.jpg?lm=1,https://www.transfermarkt.co.uk/oliver-torres/profil/spieler/214775,ES1,Sevilla FC,6000000.0,17000000.0,9.876476003289278,16.64872390202049
304,215649,1,0,280,Mirko,Maric,Mirko Maric,2023,2919,mirko-maric,Bosnia-Herzegovina,Mostar,Croatia,1995-05-16,Centre-Forward,Attack,left,188.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/215649-1661764396.jpg?lm=1,https://www.transfermarkt.co.uk/mirko-maric/profil/spieler/215649,IT1,AC Monza,800000.0,4500000.0,5.634789603169249,15.319587954740548
305,216179,13,12,8994,Stefano,Sensi,Stefano Sensi,2023,46,stefano-sensi,Italy,Urbino,Italy,1995-08-05,Central Midfield,Midfield,right,168.0,2025-06-30 00:00:00,GR Sports,https://img.a.transfermarkt.technology/portrait/header/216179-1692962617.jpg?lm=1,https://www.transfermarkt.co.uk/stefano-sensi/profil/spieler/216179,IT1,Inter Milan,3000000.0,30000000.0,9.104312967330653,17.216707939626428
306,216464,21,7,5227,Carlos,Fernández,Carlos Fernández,2023,681,carlos-fernandez,Spain,Castilleja de Guzmán,Spain,1996-05-22,Centre-Forward,Attack,left,185.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/216464-1544775694.jpg?lm=1,https://www.transfermarkt.co.uk/carlos-fernandez/profil/spieler/216464,ES1,Real Sociedad,1500000.0,10000000.0,8.561592778712923,16.11809565095832
307,217115,42,16,12689,Neal,Maupay,Neal Maupay,2023,29,neal-maupay,France,Versailles,France,1996-08-14,Centre-Forward,Attack,right,173.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/217115-1700737951.jpg?lm=1,https://www.transfermarkt.co.uk/neal-maupay/profil/spieler/217115,GB1,Everton FC,12000000.0,22000000.0,9.448490755396914,16.90655301132259
308,218087,1,3,4107,Ben,Osborn,Ben Osborn,2023,350,ben-osborn,England,Derby,England,1994-08-05,Central Midfield,Midfield,left,176.0,2026-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/218087-1700738167.jpg?lm=1,https://www.transfermarkt.co.uk/ben-osborn/profil/spieler/218087,GB1,Sheffield United,1000000.0,3000000.0,8.320448113956559,14.914122846632385
309,221025,20,20,20161,André,Gomes,André Gomes,2023,29,andre-gomes,Portugal,Vila Nova de Gaia,Portugal,1993-07-30,Central Midfield,Midfield,right,188.0,,Wasserman,https://img.a.transfermarkt.technology/portrait/header/221025-1666691237.jpg?lm=1,https://www.transfermarkt.co.uk/andre-gomes/profil/spieler/221025,GB1,Everton FC,10000000.0,30000000.0,9.911505324129712,17.216707939626428
310,221899,52,28,17081,,Léo Baptistão,Léo Baptistão,2023,3302,leo-baptistao,Brazil,Santos,Brazil,1992-08-26,Centre-Forward,Attack,right,183.0,2026-06-30 00:00:00,Soccersport,https://img.a.transfermarkt.technology/portrait/header/221899-1447255084.jpg?lm=1,https://www.transfermarkt.co.uk/leo-baptistao/profil/spieler/221899,ES1,UD Almería,1500000.0,7000000.0,9.74572201363806,15.761420707019587
311,221958,79,28,14989,Roman,Yaremchuk,Roman Yaremchuk,2023,1049,roman-yaremchuk,Ukraine,Lviv,Ukraine,1995-11-27,Centre-Forward,Attack,right,191.0,2028-06-30 00:00:00,Vision Foot,https://img.a.transfermarkt.technology/portrait/header/221958-1604923720.jpg?lm=1,https://www.transfermarkt.co.uk/roman-yaremchuk/profil/spieler/221958,ES1,Valencia CF,3500000.0,17500000.0,9.615071877730596,16.67771143889374
